t, t_system, base_utc_sec, base_utc_nano, base_ypr_0,base_ypr_1,base_ypr_2,base_a_0,base_a_1,base_a_2,base_W_0,base_W_1,base_W_2,base_llh_0,base_llh_1,base_llh_2,base_status, base_sats, base_ane_0,base_ane_1,base_ane_2,ypr_0,ypr_1,ypr_2,a_0,a_1,a_2,W_0,W_1,W_2,rtk_x_0,rtk_x_1,rtk_x_2,rtk_v_0,rtk_v_1,rtk_v_2,llh_0,llh_1,llh_2,status, sats, utc_sec, utc_nano, ane1_0,ane1_1,ane1_2,ane2_0,ane2_1,ane2_2,idx1, idx2, 
1.212,232824,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.436588287353516,1.1584867238998413,-2.952446937561035,0.17971070110797882,0.5009282827377319,-9.71684741973877,-0.000430699554271996,-0.00032028090208768845,-0.0018311208114027977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.233,232824,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.43415451049805,1.1582260131835938,-2.951732635498047,0.21651244163513184,0.4807519018650055,-9.699589729309082,0.0005764178931713104,0.0003368206089362502,-0.00024286843836307526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.253,232824,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.435699462890625,1.1588495969772339,-2.948212146759033,0.19083046913146973,0.4941912293434143,-9.71683120727539,0.0033838574308902025,-0.0003567766398191452,-0.0009753815829753876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.273,232824,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.435699462890625,1.1588495969772339,-2.948212146759033,0.19083046913146973,0.4941912293434143,-9.71683120727539,0.0033838574308902025,-0.0003567766398191452,-0.0009753815829753876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.293,232824,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.4317741394043,1.1570435762405396,-2.940656900405884,0.1909191906452179,0.4878203570842743,-9.732622146606445,0.0023738432209938765,0.0005672029219567776,-0.0005052778869867325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.314,232824,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.43634796142578,1.1563316583633423,-2.939661979675293,0.16689248383045197,0.5077245831489563,-9.72613525390625,0.0005645263008773327,-0.0012590549886226654,-0.0013975901529192924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.334,232824,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.42985916137695,1.1534165143966675,-2.9432566165924072,0.1831969916820526,0.4883275628089905,-9.71286392211914,-0.0041953194886446,0.0009149684337899089,-0.0023190751671791077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.355,232824,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.43234634399414,1.1535435914993286,-2.946563720703125,0.19532066583633423,0.517728328704834,-9.730732917785645,-0.003389654215425253,0.00046333600766956806,-0.0008368799462914467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.375,232824,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.43004608154297,1.1533819437026978,-2.9501497745513916,0.20254193246364594,0.5131373405456543,-9.711790084838867,-0.004388859495520592,-0.0008684268686920404,-0.0008649919182062149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.395,232824,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.42643737792969,1.1538047790527344,-2.955536127090454,0.19013890624046326,0.5071961879730225,-9.732437133789062,-0.0022154925391077995,-0.0012729610316455364,-0.002317264676094055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.416,232824,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.42461395263672,1.1554620265960693,-2.957831382751465,0.20620295405387878,0.4974120855331421,-9.704495429992676,-0.0005940691335126758,0.0003633219748735428,-0.001964637078344822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.436,232824,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.42367172241211,1.155945062637329,-2.956770896911621,0.20543530583381653,0.5049395561218262,-9.720706939697266,8.972582872956991e-05,0.0004917795304208994,-0.002376220189034939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.456,232824,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.425289154052734,1.1564770936965942,-2.95526123046875,0.16862376034259796,0.49890193343162537,-9.712480545043945,0.0025334563106298447,-0.00016601919196546078,0.001185322180390358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.477,232824,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.42068099975586,1.156124234199524,-2.9514431953430176,0.19113995134830475,0.49858641624450684,-9.767550468444824,0.0013836591970175505,0.0003826100146397948,-0.00011517014354467392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.497,232824,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.42392349243164,1.1559150218963623,-2.9496467113494873,0.19613231718540192,0.5094443559646606,-9.727359771728516,0.0008698655292391777,-0.00022452790290117264,-0.0007994081825017929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.517,232824,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.422969818115234,1.1550675630569458,-2.9499495029449463,0.2020578682422638,0.5039141178131104,-9.713855743408203,-0.0013050887500867248,-0.0009298250079154968,-0.0006372993811964989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.537,232824,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.42162322998047,1.154988169670105,-2.9496214389801025,0.1785075068473816,0.48468297719955444,-9.700113296508789,7.20898387953639e-05,-0.0018693855963647366,-0.0010004006326198578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.558,232824,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.42153549194336,1.1549394130706787,-2.9494190216064453,0.21774588525295258,0.4864758253097534,-9.743125915527344,0.00023279141169041395,-0.00013537565246224403,-0.001094052568078041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.578,232824,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.42153549194336,1.1549394130706787,-2.9494190216064453,0.21774588525295258,0.4864758253097534,-9.743125915527344,0.00023279141169041395,-0.00013537565246224403,-0.001094052568078041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.599,232824,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.41775131225586,1.1560052633285522,-2.9480502605438232,0.2104935199022293,0.5026504993438721,-9.73669719696045,-0.00175756704993546,-0.0007361576426774263,-0.00033945217728614807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.619,232824,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.41514587402344,1.1561790704727173,-2.949934244155884,0.21204672753810883,0.48999717831611633,-9.705121040344238,-0.004240945912897587,3.327382728457451e-06,-0.0018305890262126923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.639,232825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.416507720947266,1.1538851261138916,-2.9587228298187256,0.1947614848613739,0.47349047660827637,-9.70380973815918,-0.0048973336815834045,-0.0015136920846998692,-0.0019628750160336494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.659,232825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.411949157714844,1.151308536529541,-2.961077928543091,0.19428592920303345,0.5194200277328491,-9.717618942260742,-0.0003210266586393118,-0.00064134132117033,-0.001289338804781437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.68,232825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.41294860839844,1.151644229888916,-2.96104097366333,0.2201732099056244,0.5167577266693115,-9.748567581176758,0.0007983603281900287,0.0010127954883500934,-0.001949785277247429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.7,232825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.410972595214844,1.1550794839859009,-2.9591822624206543,0.21353498101234436,0.4688762426376343,-9.721598625183105,0.0004039658233523369,0.0020166789181530476,-0.0005885493010282516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.72,232825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.41024398803711,1.1552778482437134,-2.9570655822753906,0.19081450998783112,0.495471715927124,-9.704806327819824,0.0019864393398165703,-0.0004941986408084631,-0.0004738541319966316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.74,232825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.408103942871094,1.1554787158966064,-2.9524459838867188,0.17085258662700653,0.5128166675567627,-9.699052810668945,0.0021884317975491285,-0.0002527455799281597,-0.0010719671845436096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.761,232825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.40663146972656,1.154430866241455,-2.9504871368408203,0.20344561338424683,0.5008090734481812,-9.719199180603027,0.0030456213280558586,-0.0010668777395039797,-0.001375827006995678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.781,232825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.40536117553711,1.1550140380859375,-2.9490981101989746,0.18781518936157227,0.4881417453289032,-9.741666793823242,-0.0003082030452787876,-0.000752399442717433,-0.002299278974533081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.801,232825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.404075622558594,1.1541396379470825,-2.9511444568634033,0.1850017011165619,0.480340838432312,-9.741255760192871,-0.0015753119951114058,-0.001337206456810236,-0.0017390968278050423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.821,232825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.40728759765625,1.1533459424972534,-2.9528298377990723,0.20414821803569794,0.46921271085739136,-9.727895736694336,-0.0019439778989180923,-8.450634777545929e-05,-0.0011856434866786003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.842,232825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.4022331237793,1.1533217430114746,-2.95410418510437,0.21644741296768188,0.5100733041763306,-9.730432510375977,-0.002893091645091772,0.0014095548540353775,-0.0013443287461996078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.863,232825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.3994026184082,1.1538153886795044,-2.9550957679748535,0.20787039399147034,0.48689162731170654,-9.70047378540039,-0.0016038079047575593,0.00024631107226014137,-0.003207322210073471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.883,232825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.3988037109375,1.1536409854888916,-2.955256700515747,0.22076240181922913,0.48484688997268677,-9.696260452270508,-0.0012172021670266986,-0.0011343753430992365,-0.0017892001196742058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.903,232825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.388771057128906,1.1543188095092773,-2.958327531814575,0.19135507941246033,0.4840439558029175,-9.738882064819336,-0.0009472764795646071,-0.00015461700968444347,-0.0016909204423427582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.923,232825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.3891716003418,1.1537322998046875,-2.958331823348999,0.1894448697566986,0.5110087990760803,-9.711007118225098,0.00020641367882490158,0.00018931494560092688,-0.0015383772552013397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.944,232825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.38627624511719,1.1549090147018433,-2.9562110900878906,0.2104034423828125,0.4919045567512512,-9.725645065307617,0.0022636407520622015,0.001410814467817545,-0.0005479101091623306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.964,232825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.39092254638672,1.157011866569519,-2.9538938999176025,0.1886616349220276,0.4912932813167572,-9.720114707946777,0.0011986368335783482,0.0015567666850984097,-0.000943286344408989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
1.984,232825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.388702392578125,1.1565735340118408,-2.953192949295044,0.19370339810848236,0.4789365828037262,-9.735122680664062,0.000776610104367137,-0.0005831860471516848,-0.0007532602176070213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
2.005,232825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.388702392578125,1.1565735340118408,-2.953192949295044,0.19370339810848236,0.4789365828037262,-9.735122680664062,0.000776610104367137,-0.0005831860471516848,-0.0007532602176070213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
2.025,232825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.388702392578125,1.1565735340118408,-2.953192949295044,0.19370339810848236,0.4789365828037262,-9.735122680664062,0.000776610104367137,-0.0005831860471516848,-0.0007532602176070213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
2.045,232825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.38262176513672,1.1527494192123413,-2.954782247543335,0.16105321049690247,0.491485595703125,-9.71953296661377,-0.0013931435532867908,-0.0005895099602639675,-0.0006315531209111214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
2.066,232825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.382022857666016,1.1512315273284912,-2.955253839492798,0.19876950979232788,0.4979560077190399,-9.733657836914062,-0.0007289269706234336,-0.0006604108493775129,-0.0010846201330423355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
2.086,232825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.38017654418945,1.1519569158554077,-2.955880641937256,0.18587471544742584,0.5134239196777344,-9.720670700073242,-0.0002269066171720624,0.0009387348545715213,1.3566575944423676e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
2.106,232825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.38044357299805,1.15178382396698,-2.9564170837402344,0.17207452654838562,0.511508584022522,-9.726114273071289,-0.0011505668517202139,2.9443763196468353e-05,-0.00019049178808927536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
2.126,232825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.383426666259766,1.1507741212844849,-2.9595930576324463,0.19947274029254913,0.5151250958442688,-9.722843170166016,-0.001436560763977468,-4.6314671635627747e-05,-0.0009448044002056122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
2.147,232825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.379547119140625,1.1502530574798584,-2.958563804626465,0.22927474975585938,0.5157835483551025,-9.72427749633789,0.002719704993069172,0.001072944374755025,-0.0007250560447573662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
2.168,232825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.37702178955078,1.1508667469024658,-2.9562828540802,0.19006143510341644,0.4906783401966095,-9.753658294677734,0.0028564725071191788,0.0005817296914756298,-0.00010171160101890564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
2.188,232825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.37679672241211,1.1508833169937134,-2.9554085731506348,0.1919087916612625,0.4744914770126343,-9.715757369995117,0.0021536964923143387,0.000511003308929503,-0.0003210548311471939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
2.209,232825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.378334045410156,1.150537133216858,-2.952552556991577,0.1753177046775818,0.4798699617385864,-9.674477577209473,0.0009087021462619305,-0.0014540273696184158,-0.0006860829889774323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
2.229,232825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.37394714355469,1.1485469341278076,-2.9516830444335938,0.15813536942005157,0.4893300533294678,-9.696250915527344,0.0002875907812267542,-0.0006779085379093885,-0.0017071180045604706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
2.249,232825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.37559509277344,1.1451213359832764,-2.9550740718841553,0.21342796087265015,0.5069980025291443,-9.724492073059082,-0.0045242891646921635,-0.0007921417709439993,-0.0020759794861078262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
2.269,232825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.374420166015625,1.145202398300171,-2.95992374420166,0.18150660395622253,0.5143552422523499,-9.703864097595215,-0.004204024560749531,0.0008040297543630004,-0.0018981005996465683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
2.29,232825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.374420166015625,1.145202398300171,-2.95992374420166,0.18150660395622253,0.5143552422523499,-9.703864097595215,-0.004204024560749531,0.0008040297543630004,-0.0018981005996465683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
2.31,232825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.374420166015625,1.145202398300171,-2.95992374420166,0.18150660395622253,0.5143552422523499,-9.703864097595215,-0.004204024560749531,0.0008040297543630004,-0.0018981005996465683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
